"id","nama","kecamatan_id","longitude","latitude"
"568","TITI HARAPAN","1104011",NULL,NULL
"569","ALUR BARU","1104011",NULL,NULL
"570","ALUR LANGSAT","1104012",NULL,NULL
"571","LAWE TUNGKAL","1104012",NULL,NULL
"572","RUMAH LUAR","1104012",NULL,NULL
"573","RAMBAH SAYANG","1104012",NULL,NULL
"574","JAMBUR DAMAR","1104012",NULL,NULL
"575","TENEMBAK ALAS","1104012",NULL,NULL
"576","SALIM PINIM","1104012",NULL,NULL
"577","RUTUNG MBELANG","1104012",NULL,NULL
"578","SETAMBUL JAYA","1104012",NULL,NULL
"579","ALUR NANGKA","1104012",NULL,NULL
"580","TIMANG RASA","1104012",NULL,NULL
"581","JAMBUR PERMATA","1104012",NULL,NULL
"582","KUTE MEJILE","1104012",NULL,NULL
"583","SALIM PINIM II","1104012",NULL,NULL
"584","LAWE LONING GAB","1104020",NULL,NULL
"585","LAWE LONING AMAN","1104020",NULL,NULL
"586","GABUNGAN PARSAORAN","1104020",NULL,NULL
"587","KEDATARAN GAB","1104020",NULL,NULL
"588","KUTA TENGAH","1104020",NULL,NULL
"589","TANAH BARU","1104020",NULL,NULL
"590","LAWE SIGALA TIMUR","1104020",NULL,NULL
"591","LAWE SIGALA BARAT","1104020",NULL,NULL
"592","SUKA DAMAI","1104020",NULL,NULL
"593","LAWE SIGALA II","1104020",NULL,NULL
"594","LAWE TUA GAB","1104020",NULL,NULL
"595","BUKIT MERDEKA","1104020",NULL,NULL
"596","LAWE KESUMPAT","1104020",NULL,NULL
"597","DARUL AMAN","1104020",NULL,NULL
"598","LAWE LONING SEPAKAT","1104020",NULL,NULL
"599","GAYA JAYA","1104020",NULL,NULL
"600","LAWE LONING I","1104020",NULL,NULL
"601","LAWE RAKAT","1104020",NULL,NULL
"602","SUKA MAJU","1104020",NULL,NULL
"603","SUKA JAYA","1104020",NULL,NULL
"604","LAWE SERKE","1104020",NULL,NULL
"605","LAWE TUA PERSATUAN","1104020",NULL,NULL
"606","LAWE TUA MAKMUR","1104020",NULL,NULL
"607","BUKIT SEPAKAT","1104020",NULL,NULL
"608","ENMYA BATU DUA RATUS","1104020",NULL,NULL
"609","SEBUNGKE","1104020",NULL,NULL
"610","LAWE LONING HAKHAPEN","1104020",NULL,NULL
"611","NDAUH NI TENGGAU","1104020",NULL,NULL
"612","KERTIMBANG","1104020",NULL,NULL
"613","LAWE SIGALA BARAT JAYA","1104020",NULL,NULL
"614","LAWE PEKHIDINAN","1104020",NULL,NULL
"615","GELAH MUSARA","1104020",NULL,NULL
"616","MULIE DAME","1104020",NULL,NULL
"617","KARYA INDAH","1104020",NULL,NULL
"618","KAYU MBELIN","1104020",NULL,NULL
"619","MUARA SITULEN","1104021",NULL,NULL
"620","PARDAMEAN","1104021",NULL,NULL
"621","SEJAHTERA","1104021",NULL,NULL
"622","KAMPUNG BHAKTI","1104021",NULL,NULL
"623","LAWE PERBUNGA","1104021",NULL,NULL
"624","CINTA DAMAI","1104021",NULL,NULL
"625","PARDOMUAN II","1104021",NULL,NULL
"626","LAWE DESKI SABAS","1104021",NULL,NULL
"627","PARDOMUAN I","1104021",NULL,NULL
"628","LAWE DESKI I","1104021",NULL,NULL
"629","MUSARA SETIA","1104021",NULL,NULL
"630","SEJAHTERA BARU","1104021",NULL,NULL
"631","TANOH ALAS","1104021",NULL,NULL
"632","CINTA MAKMUR","1104021",NULL,NULL
"633","LAWE MANTIK","1104021",NULL,NULL
"634","KUTE MAKMUR","1104021",NULL,NULL
"635","LAWE DESKY TONGAH","1104021",NULL,NULL
"636","LAWE TAWAKH","1104021",NULL,NULL
"637","SABILUSSALAM","1104021",NULL,NULL
"638","DESKI JAYA","1104021",NULL,NULL
"639","PINTU ALAS","1104021",NULL,NULL
"640","LAWE KINGA T TINGGI","1104022",NULL,NULL
"641","LAWE BERINGIN HORAS","1104022",NULL,NULL
"642","LAWE BERINGIN GAYO","1104022",NULL,NULL
"643","SUKA MAKMUR","1104022",NULL,NULL
"644","NGK ALUR BULUH","1104022",NULL,NULL
"645","SIMPANG SEMADAM","1104022",NULL,NULL
"646","SEMADAM AWAL","1104022",NULL,NULL
"647","KEBUN SERE","1104022",NULL,NULL
"648","SEMADAM ASAL","1104022",NULL,NULL
"649","LAWE KINGA GAB","1104022",NULL,NULL
"650","TITI PASIR","1104022",NULL,NULL
"651","PASAR PUNTUNG","1104022",NULL,NULL
"652","LAWE PETANDUK","1104022",NULL,NULL
"653","SEPAKAT SEGENEP","1104022",NULL,NULL
"654","KAMPUNG BARU","1104022",NULL,NULL
"655","SELAMAT INDAH","1104022",NULL,NULL
"656","LAWE MEJILE","1104022",NULL,NULL
"657","LAWE KINGA LAPTER","1104022",NULL,NULL
"658","LAWE PETANDUK I","1104022",NULL,NULL
"659","NAGA TIMBUL","1104023",NULL,NULL
"660","GUNUNG PAK-PAK","1104023",NULL,NULL
"661","BUNBUN ALAS","1104023",NULL,NULL
"662","TANJUNG SARI","1104023",NULL,NULL
"663","BINTANG ALGA MUSARA","1104023",NULL,NULL
"664","BUKIT BINTANG INDAH","1104023",NULL,NULL
"665","SUKA DAMAI","1104023",NULL,NULL
"666","SEPAKAT","1104023",NULL,NULL
"667","PUNCE NALI","1104023",NULL,NULL
"668","SADE ATE","1104023",NULL,NULL
"669","ARIH MEJILAI","1104023",NULL,NULL
"670","UKHAT PESELUK","1104023",NULL,NULL
"671","TUNAS MUDE","1104023",NULL,NULL
"672","GAYE SENDAH","1104023",NULL,NULL
"673","KUTE HAKHAPEN","1104023",NULL,NULL
"674","TUAH KERINE","1104023",NULL,NULL
"675","LAWE SEKHAKUT","1104023",NULL,NULL
"676","BUN BUN INDAH","1104023",NULL,NULL
"677","LAUT TAWAR","1104023",NULL,NULL
"678","KANE MENDE","1104023",NULL,NULL
"679","KOMPAS","1104023",NULL,NULL
"680","BUKIT MERIAH","1104023",NULL,NULL
"681","PERMATA MUSARA","1104023",NULL,NULL
"682","TUALANG SEMBILAR","1104030",NULL,NULL
"683","TERUTUNG PAYUNG HILIR","1104030",NULL,NULL
"684","TERUTUNG PAYUNG HULU","1104030",NULL,NULL
"685","LIKAT","1104030",NULL,NULL
"686","RIKIT","1104030",NULL,NULL
"687","KUNING I","1104030",NULL,NULL
"688","CINTA DAMAI","1104030",NULL,NULL
"689","KUNING II","1104030",NULL,NULL
"690","KUTA LANG LANG","1104030",NULL,NULL
"691","PEDESI","1104030",NULL,NULL
"692","BIAK MULI","1104030",NULL,NULL
"693","TERUTUNG MEGARA ASLI","1104030",NULL,NULL
"694","PINDING","1104030",NULL,NULL
"695","LAWE HIJO","1104030",NULL,NULL
"696","BAMBEL GABUNGAN","1104030",NULL,NULL
"697","PULO KEDONDONG","1104030",NULL,NULL
"698","PULO PERENGGE","1104030",NULL,NULL
"699","KUTE ANTARA","1104030",NULL,NULL
"700","TERUTUNG SEPERAI","1104030",NULL,NULL
"701","LAWE KIHING","1104030",NULL,NULL
"702","BAMBEL","1104030",NULL,NULL
"703","KUTE SERI","1104030",NULL,NULL
"704","KUTA BULUH","1104030",NULL,NULL
"705","TUALANG SEMBILAR BARU","1104030",NULL,NULL
"706","TERUTUNG PAYUNG GABUNGAN","1104030",NULL,NULL
"707","BIAK MULI BARU","1104030",NULL,NULL
"708","BIAK MULI PANTE RAJA","1104030",NULL,NULL
"709","BIAK MULI SEJAHTERA","1104030",NULL,NULL
"710","LAWE HIJO METUAH","1104030",NULL,NULL
"711","LAWE HIJO AMPERA","1104030",NULL,NULL
"712","LEMBAH HAJI","1104030",NULL,NULL
"713","KUTA LANG LANG BARU","1104030",NULL,NULL
"714","PANCAR IMAN","1104030",NULL,NULL
"715","MAHA SINGKIL","1104031",NULL,NULL
"716","TENEMBAK BINTANG","1104031",NULL,NULL
"717","ALUR BULUH","1104031",NULL,NULL
"718","TUALANG BARU","1104031",NULL,NULL
"719","KUTA LENGAT PAGAN","1104031",NULL,NULL
"720","KUTA LENGAT SELIAN","1104031",NULL,NULL
"721","KUTA LINGGA","1104031",NULL,NULL
"722","REMA","1104031",NULL,NULL
"723","LAWE DUA GAB","1104031",NULL,NULL
"724","KERUKUNAN","1104031",NULL,NULL
"725","RIKIT BUR","1104031",NULL,NULL
"726","AMALIAH","1104031",NULL,NULL
"727","GUMPANG","1104031",NULL,NULL
"728","PEJUANG","1104031",NULL,NULL
"729","SEBUDI JAYA","1104031",NULL,NULL
"730","BAMBEL BARU","1104031",NULL,NULL
"731","DARUSSALAM","1104031",NULL,NULL
"732","KUTE GEKHAT","1104031",NULL,NULL
"733","MBAK SAKO","1104031",NULL,NULL
"734","PAYE RAMBUNG","1104031",NULL,NULL
"735","DARUL IMAMI","1104031",NULL,NULL
"736","RIKIT BUR II","1104031",NULL,NULL
"737","EMPAT LIMA","1104031",NULL,NULL
"738","KUTA LESUNG","1104032",NULL,NULL
"739","BERANDANG","1104032",NULL,NULL
"740","LAWE SUMUR","1104032",NULL,NULL
"741","TERUTUNG MEGARE LAWE PASARAN","1104032",NULL,NULL
"742","KISAM GABUNGAN","1104032",NULL,NULL
"743","PENOSAN","1104032",NULL,NULL
"744","KISAM KUTE PASIR","1104032",NULL,NULL
"745","BUAH PALA","1104032",NULL,NULL
"746","KUTE BUNIN","1104032",NULL,NULL
"747","LAWE SUMUR BARU","1104032",NULL,NULL
"748","SETIA BARU","1104032",NULL,NULL
"749","LAWE PERLAK","1104032",NULL,NULL
"750","LAWE SUMUR SEPAKAT","1104032",NULL,NULL
"751","TERUTUNG MEGARA BARU","1104032",NULL,NULL
"752","LAWE PASARAN TENGKU MBELIN","1104032",NULL,NULL
"753","KISAM LESTARI","1104032",NULL,NULL
"754","KISAM KUTA RAMBE","1104032",NULL,NULL
"755","TIGER MIKO","1104032",NULL,NULL
"756","KUTA RIH","1104040",NULL,NULL
"757","KUTACANE LAMA","1104040",NULL,NULL
"758","PERAPAT HILIR","1104040",NULL,NULL
"759","PERAPAT HULU","1104040",NULL,NULL
"760","PULO LATONG","1104040",NULL,NULL
"761","KOTA KUTACANE","1104040",NULL,NULL
"762","MUARA LAWE BULAN","1104040",NULL,NULL
"763","MBARUNG","1104040",NULL,NULL
"764","PULONAS","1104040",NULL,NULL
"765","BATU BULAN I","1104040",NULL,NULL
"766","BATU BULAN II","1104040",NULL,NULL
"767","BATU BULAN ASLI","1104040",NULL,NULL
"768","KAMPUNG RAJA","1104040",NULL,NULL
"769","KAMPUNG MELAYU GABUNGAN","1104040",NULL,NULL
"770","TERUTUNG PEDI","1104040",NULL,NULL
"771","GUMPANG JAYA","1104040",NULL,NULL
"772","BATUMBULAN BARU","1104040",NULL,NULL
"773","UJUNG BARAT","1104040",NULL,NULL
"774","PULO PEDING","1104040",NULL,NULL
"775","MEDABE","1104040",NULL,NULL
"776","PERAPAT SEPAKAT","1104040",NULL,NULL
"777","PERAPAT TITI PANJANG","1104040",NULL,NULL
"778","PULO SANGGAR","1104040",NULL,NULL
"779","MBARUNG DATUK SAUDANE","1104040",NULL,NULL
"780","BATU BULAN SEPAKAT","1104040",NULL,NULL
"781","KAMPUNG MELAYU I","1104040",NULL,NULL
"782","ALAS MERANCAR","1104040",NULL,NULL
"783","PASIR PENJENGAKAN","1104041",NULL,NULL
"784","KUTAMBARU","1104041",NULL,NULL
"785","PASIR GALA","1104041",NULL,NULL
"786","LAWE RUTUNG","1104041",NULL,NULL
"787","KUTA BANTIL","1104041",NULL,NULL
"788","LAWE KULOK","1104041",NULL,NULL
"789","LAWE SAGU HULU","1104041",NULL,NULL
"790","TENEMBAK JUHAR","1104041",NULL,NULL
"791","LAWE SAGU HILIR","1104041",NULL,NULL
"792","KP NANGKA GAB","1104041",NULL,NULL
"793","TELAGA MEKAR","1104041",NULL,NULL
"794","KUTE BULUH BOTONG","1104041",NULL,NULL
"795","KUTE MBARU BENCAWAN","1104041",NULL,NULL
"796","PULONAS BARU","1104041",NULL,NULL
"797","SIMPANG EMPAT","1104041",NULL,NULL
"798","KANDANG BELANG MANDIRI","1104041",NULL,NULL
"799","MBACANG RACUN","1104041",NULL,NULL
"800","LAWE KINGE","1104041",NULL,NULL
"801","PERAPAT TIMUR","1104041",NULL,NULL
"802","BAHAGIA","1104041",NULL,NULL
"803","KUTA GALUH","1104041",NULL,NULL
"804","KUTE GENTING","1104041",NULL,NULL
"805","LAWE SAGU","1104041",NULL,NULL
"806","KUTE PANGGUH","1104041",NULL,NULL
"807","KAMPUNG BARU","1104050",NULL,NULL
"808","PURWODADI","1104050",NULL,NULL
"809","LAWE BEKUNG","1104050",NULL,NULL
"810","SALANG ALAS","1104050",NULL,NULL
"811","KUTA TINGGI","1104050",NULL,NULL
"812","PERANGINAN","1104050",NULL,NULL
"813","KUTA PASIR","1104050",NULL,NULL
"814","NATAM","1104050",NULL,NULL
"815","KUMBANG JAYA","1104050",NULL,NULL
"816","KUMBANG INDAH","1104050",NULL,NULL
"817","DELENG MEGAKHE","1104050",NULL,NULL
"818","LAWE BEKUNG TEMPAHAN","1104050",NULL,NULL
"819","BADAR INDAH","1104050",NULL,NULL
"820","NATAM BARU","1104050",NULL,NULL
"821","TANAH MERAH","1104050",NULL,NULL
"822","BATU MBERONG","1104050",NULL,NULL
"823","LAWE SEKERAH","1104050",NULL,NULL
"824","TANOH MEGAKHE","1104050",NULL,NULL
"825","GULO","1104051",NULL,NULL
"826","LAWE STUL","1104051",NULL,NULL
"827","KITE MERANGGUN","1104051",NULL,NULL
"828","PULO PIKU","1104051",NULL,NULL
"829","TERUTUNG KUTE","1104051",NULL,NULL
"830","KUTA UJUNG","1104051",NULL,NULL
"831","MAMAS","1104051",NULL,NULL
"832","TANJUNG LAMA","1104051",NULL,NULL
"833","TANJUNG MUDA","1104051",NULL,NULL
"834","TANJUNG AMAN","1104051",NULL,NULL
"835","RAMBUNG TELDAK","1104051",NULL,NULL
"836","SERIMUDA","1104051",NULL,NULL
"837","DARUL MAKMUR","1104051",NULL,NULL
"838","KUTE RAMBE","1104051",NULL,NULL
"839","UJUNG BARU","1104051",NULL,NULL
"840","MAMAS BARU","1104051",NULL,NULL
"841","RAMBUNG JAYA","1104051",NULL,NULL
"842","MAKMUR JAYA","1104051",NULL,NULL
"843","PULO GADUNG","1104051",NULL,NULL
"844","ISTIQOMAH","1104051",NULL,NULL
"845","KHOTAN JAYA","1104051",NULL,NULL
"846","LAWE MAMAS INDAH","1104051",NULL,NULL
"847","TANJUNG BARU","1104051",NULL,NULL
"848","SIMPANG IV TANJUNG","1104051",NULL,NULL
"849","TANJUNG LEUSER","1104051",NULL,NULL
"850","LAWE PINIS","1104051",NULL,NULL
"851","KUNING ABADI","1104051",NULL,NULL
"852","BUNTUL KENDAWI","1104051",NULL,NULL
"853","DELENG DAMAR","1104052",NULL,NULL
"854","SIMPANG III JONGAR","1104052",NULL,NULL
"855","PENYEBRANGAN CINGKAM","1104052",NULL,NULL
"856","JONGAR","1104052",NULL,NULL
"857","LAWE PENANGGALAN","1104052",NULL,NULL
"858","JAMBUR LAK LAK","1104052",NULL,NULL
"859","LAWE MENGKUDU","1104052",NULL,NULL
"860","AUNAN SEPAKAT","1104052",NULL,NULL
"861","KETAMBE","1104052",NULL,NULL
"862","RUMAH BUNDAR","1104052",NULL,NULL
"863","KAYU MENTANGUR","1104052",NULL,NULL
"864","LAWE SEMBEKAN","1104052",NULL,NULL
"865","LAWE GEKH GEKH","1104052",NULL,NULL
"866","LAWE BERINGIN","1104052",NULL,NULL
"867","BENER BERPAPAH","1104052",NULL,NULL
"868","DATUK PINDING","1104052",NULL,NULL
"869","PENUNGKUNEN","1104052",NULL,NULL
"870","JATI SARA","1104052",NULL,NULL
"871","LEUSER","1104052",NULL,NULL
"872","BUKIT BARU","1104052",NULL,NULL
"873","KATI MAJU","1104052",NULL,NULL
"874","LAWE AUNAN","1104052",NULL,NULL
"875","BINTANG BENER","1104052",NULL,NULL
"876","SUKA RIMBUN","1104052",NULL,NULL
"877","SIMPUR JAYA","1104052",NULL,NULL
"878","BUNGA MELUR","1104053",NULL,NULL
"879","TERUTUNG MBELANG","1104053",NULL,NULL
"880","TENEMBAK LANG LANG","1104053",NULL,NULL
"881","PENAMPAAN","1104053",NULL,NULL
"882","TUALANG LAMA","1104053",NULL,NULL
"883","LAWE PANGKAT","1104053",NULL,NULL
"884","GUSUNG BATU","1104053",NULL,NULL
"885","KAYA PANGUR","1104053",NULL,NULL
"886","RANTO DIUR","1104053",NULL,NULL
"887","LEMBAH ALAS","1104053",NULL,NULL
"888","KAMPUNG SEPAKAT","1104053",NULL,NULL
"889","SALANG SIGOTOM","1104053",NULL,NULL
"890","SALANG BARU","1104053",NULL,NULL
"891","SALANG MUARA","1104053",NULL,NULL
"892","MUHAJIRIN","1104053",NULL,NULL
"893","BERINGIN NARU","1104053",NULL,NULL
"894","TANOH KHUKAHEN","1104053",NULL,NULL
"895","TADING NIULIHI","1104053",NULL,NULL
"896","PESELUK PESIMBE","1104053",NULL,NULL
"897","KATI JEROH","1104053",NULL,NULL
"898","KANE LOT","1104053",NULL,NULL
"899","LAWE HAKHUM","1104053",NULL,NULL
"900","LOKOP","1105080",NULL,NULL
"901","TUALANG","1105080",NULL,NULL
"902","GAMPONG TERUJAK","1105080",NULL,NULL
"903","LELES","1105080",NULL,NULL
"904","UJUNG KARANG","1105080",NULL,NULL
"905","UJUNG TARING","1105080",NULL,NULL
"906","SUNTI","1105080",NULL,NULL
"907","SEKUALAN","1105080",NULL,NULL
"908","LOOT","1105080",NULL,NULL
"909","NALON","1105080",NULL,NULL
"910","JERING","1105080",NULL,NULL
"911","RAMPAH","1105080",NULL,NULL
"912","MESIR","1105080",NULL,NULL
"913","SELEMAK","1105080",NULL,NULL
"914","SEMBUANG","1105080",NULL,NULL
"915","BUNIN","1105080",NULL,NULL
"916","ALUR DRIEN","1105080",NULL,NULL
"917","UPT I KUALA PANGOH","1105080",NULL,NULL
"918","HTI RANTO NARO","1105081",NULL,NULL
"919","TAMPUR BOOR","1105081",NULL,NULL
"920","TAMPOR PALOH","1105081",NULL,NULL
"921","MELIDI","1105081",NULL,NULL
"922","BATU SUMBANG","1105081",NULL,NULL
"923","SIMPANG JERNIH","1105081",NULL,NULL
"924","PANTE KERA","1105081",NULL,NULL
"925","RANTAU PANJANG","1105081",NULL,NULL
"926","ARUL PINANG","1105082",NULL,NULL
"927","PEUNARON BARU","1105082",NULL,NULL
"928","PEUNARON LAMA","1105082",NULL,NULL
"929","BUKIT TIGA","1105082",NULL,NULL
"930","SRI MULYA","1105082",NULL,NULL
"931","BUKET TIGA","1105090",NULL,NULL
"932","BENTENG","1105090",NULL,NULL
"933","AFD.II BUKET","1105090",NULL,NULL
"934","ALUE DRIEN","1105090",NULL,NULL
"935","ALUE CANANG","1105090",NULL,NULL
"936","JAMBUR LABU","1105090",NULL,NULL
"937","ALUE BULOH","1105090",NULL,NULL
"938","PEUTOW","1105090",NULL,NULL
"939","KEMUNING HULU","1105090",NULL,NULL
"940","ALUE TEH","1105090",NULL,NULL
"941","PAYA TAMPAH","1105090",NULL,NULL
"942","PAYA BILI II","1105090",NULL,NULL
"943","PAYA RAMBONG","1105090",NULL,NULL
"944","ALUE GADENG SATU","1105090",NULL,NULL
"945","BIREM RAYEUK","1105090",NULL,NULL
"946","KEUDE BIREM","1105090",NULL,NULL
"947","ARAMIYAH","1105090",NULL,NULL
"948","PAYA BILI I","1105090",NULL,NULL
"949","MERBAU II","1105090",NULL,NULL
"950","PAYA PEULAWI","1105090",NULL,NULL
"951","BAYEUN","1105090",NULL,NULL
"952","ALUE GADENG","1105090",NULL,NULL
"953","PERK. ALUE GADENG DUA","1105090",NULL,NULL
"954","BUKIT SEULEMAK","1105090",NULL,NULL
"955","BLANG TUALANG","1105090",NULL,NULL
"956","ALUE SENTANG","1105090",NULL,NULL
"957","ALUE NYAMUK","1105090",NULL,NULL
"958","ALUE TUWI","1105100",NULL,NULL
"959","ALUE KAOL","1105100",NULL,NULL
"960","ALUE PUNTI","1105100",NULL,NULL
"961","DAMAR SIPUT","1105100",NULL,NULL
"962","SIMPANG PEUT","1105100",NULL,NULL
"963","SARAH KAYEE","1105100",NULL,NULL
"964","ALUR SEULEUMAK","1105100",NULL,NULL
"965","SIMPANG ANEUH","1105100",NULL,NULL
"966","GAMPONG BAYEUN","1105100",NULL,NULL
"967","SARAH TEUBEE","1105100",NULL,NULL
"968","RANTAU PANJANG","1105100",NULL,NULL
"969","ALUE RAYA","1105100",NULL,NULL
"970","SEUNEUBOK DALAM","1105100",NULL,NULL
"971","ALUE KUMBA","1105100",NULL,NULL
"972","GAJAH MENTAH","1105101",NULL,NULL
"973","SEUNEUBOK ACEH","1105101",NULL,NULL
"974","SEUNEUBOK PASE","1105101",NULL,NULL
"975","SUNGAI SIMPANG","1105101",NULL,NULL
"976","PAYA KEUTAPANG","1105101",NULL,NULL
"977","ALUE ITAM","1105101",NULL,NULL
"978","BUKIT DRIEN","1105101",NULL,NULL
"979","BUKIT SELAMAT","1105101",NULL,NULL
"980","KUALA PAREK","1105101",NULL,NULL
"981","LABUHAN KEUDE","1105101",NULL,NULL
"982","KRUENG LINGKA","1105101",NULL,NULL
"983","GEULUMPANG PAYONG","1105101",NULL,NULL
"984","ALUE RANGAN","1105101",NULL,NULL
"985","CEK MBON","1105110",NULL,NULL
"986","SEUNEUBOK PIDIE","1105110",NULL,NULL
"987","KUALA LEUGE","1105110",NULL,NULL
"988","SEUNEUBOK PEUSANGAN","1105110",NULL,NULL
"989","LEUBUK PEMPENG","1105110",NULL,NULL
"990","DAMA TUTONG","1105110",NULL,NULL
"991","BALE BUYA","1105110",NULL,NULL
"992","MATANG GLEUM","1105110",NULL,NULL
"993","ALUE NIBONG","1105110",NULL,NULL
"994","BUKET PALA","1105110",NULL,NULL
"995","BLANG SIMPO","1105110",NULL,NULL
"996","PAYA KALUT","1105110",NULL,NULL
"997","ALUE DUA PAYA GAJAH","1105110",NULL,NULL
"998","SEUNEUBOK ACEH","1105110",NULL,NULL
"999","UTEUN DAMA","1105110",NULL,NULL
"1000","PAYA MEULIGO","1105110",NULL,NULL
"1001","PUNTI","1105110",NULL,NULL
"1002","KEUMUNENG","1105110",NULL,NULL
"1003","BANGKA RIMUENG","1105110",NULL,NULL
"1004","LEUGE","1105110",NULL,NULL
"1005","LHOK DALAM","1105110",NULL,NULL
"1006","BANDRONG","1105110",NULL,NULL
"1007","TANAH RATA","1105110",NULL,NULL
"1008","TUALANG","1105110",NULL,NULL
"1009","KEUDE PEUREULAK","1105110",NULL,NULL
"1010","COT MUDA ITAM","1105110",NULL,NULL
"1011","PASIR PUTIH","1105110",NULL,NULL
"1012","BLANG BETRA","1105110",NULL,NULL
"1013","BEUSA MEURANOU","1105110",NULL,NULL
"1014","SEUMATANG MUDA ITAM","1105110",NULL,NULL
"1015","BLANG BALOK","1105110",NULL,NULL
"1016","KUALA BUGAK","1105110",NULL,NULL
"1017","PAYA LIPAH","1105110",NULL,NULL
"1018","COT GEULUMPANG","1105110",NULL,NULL
"1019","COT KEH","1105110",NULL,NULL
"1020","BLANG BATEE","1105110",NULL,NULL
"1021","ALUE RAMBONG","1105110",NULL,NULL
"1022","MATANG PEULAWI","1105110",NULL,NULL
"1023","BUKIT MEURIAM","1105111",NULL,NULL
"1024","SEUNEUBOK PUNTI","1105111",NULL,NULL
"1025","ALUE BUGENG","1105111",NULL,NULL
"1026","SEUNEUBOK TEUNGOH","1105111",NULL,NULL
"1027","SEUNEUBOK TEUPIN","1105111",NULL,NULL
"1028","ALUE BU/ALUE LHOK","1105111",NULL,NULL
"1029","ALUE GUREP","1105111",NULL,NULL
"1030","ALUE BU ALUE NIREH","1105111",NULL,NULL
"1031","SEUNEUBOK PAYA","1105111",NULL,NULL
"1032","SEUNEUBOK RAWANG","1105111",NULL,NULL
"1033","ALUE THO","1105111",NULL,NULL
"1034","SEUNEUBOK LAPANG","1105111",NULL,NULL
"1035","SEUNEUBOK JALAN","1105111",NULL,NULL
"1036","GEULANGGANG MERAK","1105111",NULL,NULL
"1037","SEUMATANG KEUDE","1105111",NULL,NULL
"1038","BABAH KRUENG","1105111",NULL,NULL
"1039","KRUT LINTANG","1105111",NULL,NULL
"1040","JEUNGKI","1105111",NULL,NULL
"1041","SEUNEUBOK DALAM","1105111",NULL,NULL
"1042","TUALANG PATENG","1105111",NULL,NULL
"1043","KABU","1105112",NULL,NULL
"1044","BEURINGIN","1105112",NULL,NULL
"1045","TEUMPEUN","1105112",NULL,NULL
"1046","KEBUN TEUMPEUN","1105112",NULL,NULL
"1047","PAYA SEUNGAT","1105112",NULL,NULL
"1048","TANJUNG TUALANG","1105112",NULL,NULL
"1049","BEUSA SEBERANG","1105112",NULL,NULL
"1050","PAYA GAJAH","1105112",NULL,NULL
"1051","MON GEUDONG","1105112",NULL,NULL
"1052","ALUE BU TUHA","1105112",NULL,NULL
"1053","ALUE BU JALAN","1105112",NULL,NULL
"1054","PAYA BIEK","1105112",NULL,NULL
"1055","BEUSA BAROH","1105112",NULL,NULL
"1056","ALUE BU TUNONG","1105112",NULL,NULL
"1057","ALUE BU JALAN BAROH","1105112",NULL,NULL
"1058","BEURANDANG","1105120",NULL,NULL
"1059","ALUE GEUNTENG","1105120",NULL,NULL
"1060","KLIET","1105120",NULL,NULL
"1061","GAMPONG TAMPAK","1105120",NULL,NULL
"1062","PAYA PALAS","1105120",NULL,NULL
"1063","ALUE BATEE","1105120",NULL,NULL
"1064","BHOM LAMA","1105120",NULL,NULL
"1065","PASIR PUTIH","1105120",NULL,NULL
"1066","ALUE DUA","1105120",NULL,NULL
"1067","BUKET PALA BSP","1105120",NULL,NULL
"1068","PUNTI PAYONG","1105120",NULL,NULL
"1069","SEUMALY","1105120",NULL,NULL
"1070","KP. PERTAMINA","1105120",NULL,NULL
"1071","BLANG BAROM","1105120",NULL,NULL
"1072","PULO BLANG","1105120",NULL,NULL
"1073","SNB JOHAN","1105120",NULL,NULL
"1074","PAYA UNOU","1105120",NULL,NULL
"1075","SNB BARO","1105120",NULL,NULL
"1076","SNB DALAM","1105120",NULL,NULL
"1077","SEULEMAK MUDA","1105120",NULL,NULL
"1078","MATA IE","1105120",NULL,NULL
"1079","ALUE UDEP","1105120",NULL,NULL
"1080","SEUMANAH JAYA","1105120",NULL,NULL
"1081","DAMA PULO","1105130",NULL,NULL
"1082","GUREB BLANG","1105130",NULL,NULL
"1083","SEUNEUBOK TUTONG","1105130",NULL,NULL
"1084","SAM PAI MAH","1105130",NULL,NULL
"1085","SEUNEUBOK TUHA","1105130",NULL,NULL
"1086","BUKET LANGA","1105130",NULL,NULL
"1087","BUKET JUARA","1105130",NULL,NULL
"1088","BUKET PALA","1105130",NULL,NULL
"1089","MEUNASAH PUUK","1105130",NULL,NULL
"1090","KEUDE BLANG","1105130",NULL,NULL
"1091","BANTAYAN TIMUR","1105130",NULL,NULL
"1092","GAMPONG ACEH","1105130",NULL,NULL
"1093","KEUDE ACEH","1105130",NULL,NULL
"1094","KUTA BLANG","1105130",NULL,NULL
"1095","SEUNEUBOK BACEE","1105130",NULL,NULL
"1096","TITI BARO","1105130",NULL,NULL
"1097","SEUNEUBOK TEUNGOH (PR)","1105130",NULL,NULL
"1098","SEUNEUBOK RAMBONG","1105130",NULL,NULL
"1099","TANOH ANOU","1105130",NULL,NULL
"1100","KAMPUNG TANJONG","1105130",NULL,NULL
"1101","KUALA PD PUNTONG","1105130",NULL,NULL
"1102","KAMPUNG JAWA","1105130",NULL,NULL
"1103","BLANG GEULUMPANG","1105130",NULL,NULL
"1104","GAMPONG JALAN","1105130",NULL,NULL
"1105","BUKET MEULINTEUNG","1105130",NULL,NULL
"1106","BUKET JOK","1105130",NULL,NULL
